,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
899,small_airport,Ambaluwa Airstrip,-5.72027777778,144.921111111,6568.0,PG,AYAB,
900,small_airport,Anangalo Airstrip,-4.6,143.843472222,70.0,PG,AYAR,
901,small_airport,Ande Airstrip,-7.02083333333,145.822222222,5400.0,PG,AYAD,
902,small_airport,Arufi Airstrip,-8.75388888889,141.911388889,80.0,PG,AYRF,
903,small_airport,Asama Airstrip,-8.02333333333,147.271666667,1800.0,PG,AYAS,
904,small_airport,Asimba Airstrip,-8.605,147.591944444,1170.0,PG,AYAZ,
905,small_airport,Assengseng Airstrip,-6.023611111110001,149.785833333,1550.0,PG,AYSN,
906,small_airport,Bapi Airstrip,-7.743611111110001,147.020555556,2930.0,PG,AYBP,BPD
907,small_airport,Benaria Airstrip,-6.05888888889,143.033888889,4960.0,PG,,
908,small_airport,Biangabip Airport,-5.526388888890001,141.744583333,1069.0,PG,AYBQ,BPK
909,small_airport,Bili Airstrip,-5.66722222222,151.099444444,2600.0,PG,AYIL,
910,small_airport,Wobagen Airstrip,-5.27472222222,142.034166667,6050.0,PG,AYYB,
911,small_airport,Bisorio Airstrip,-4.72166666667,142.977222222,160.0,PG,,
912,small_airport,Boikoa Airstrip,-7.038611111110001,145.734166667,4816.0,PG,AYOI,
913,small_airport,Bosavi Airstrip,-6.46166666667,142.841111111,2350.0,PG,,
914,small_airport,Boure Airstrip,-9.617916666669998,148.745833333,530.0,PG,AYBE,
915,small_airport,Jangit Airstrip,-4.33666666667,144.480694444,30.0,PG,,
916,small_airport,Junkaral Airstrip,-5.42316666667,145.010027778,485.0,PG,AYJL,
917,small_airport,Kabori Airstrip,-3.32161111111,141.858416667,2090.0,PG,AYOR,
918,small_airport,Dahamo Airstrip,-5.753194444440001,141.993611111,460.0,PG,AYDA,
919,small_airport,Lumusa Airstrip,-5.52777777778,144.065555556,4943.0,PG,AYLF,
920,small_airport,Malamaunda Airstrip,-4.91927777778,143.161416667,2350.0,PG,,
921,small_airport,Nowata Airport,-9.984166666669998,149.729166667,2040.0,PG,,NWT
922,small_airport,Pasinkap Airstrip,-5.01541666667,144.842138889,255.0,PG,AYPK,
923,small_airport,Purari Airstrip,-7.391111111110001,145.166519,90.0,PG,,
924,small_airport,Sengapi Airstrip,-5.12583333333,144.323611111,6242.0,PG,AYSK,SGK
925,small_airport,Kafa Airstrip,-6.586888888890001,143.515,1850.0,PG,AYKF,
926,small_airport,Kaibo Airstrip,-6.37111111111,143.1725,2880.0,PG,,
927,small_airport,Kairik Airstrip,-5.44625,143.169888889,7340.0,PG,,
928,small_airport,Gubil Airstrip,-4.883308,141.525381,2200.0,PG,AYUB,
929,small_airport,Gubam Airstrip,-8.608765,141.919638,120.0,PG,AYGZ,
930,small_airport,Duranmin Airstrip,-4.973205,141.908161,3890.0,PG,AYDM,
931,small_airport,Bank Airstrip,-5.364495,144.689805,3953.0,PG,AYBJ,
932,small_airport,Appa Airstrip,-6.516759,144.706808,3800.0,PG,AYAP,
933,small_airport,Arkosame Airstrip,-3.777177,142.622672,622.0,PG,AYAV,
934,small_airport,Kibuli Airstrip,-9.006528,142.698056,54.0,PG,AYLI,KII
935,small_airport,Kiriwo Airstrip,-8.437,141.5142,69.0,PG,AYRW,
936,small_airport,Owena Airstrip,-6.6962,145.8094,5500.0,PG,AYWW,
937,small_airport,Kibeni Airstrip,-7.4846,143.8224,99.0,PG,AYNQ,
938,small_airport,Kilifas Airstrip,-3.2148,141.3642,1095.0,PG,AYIF,
939,small_airport,Oriomo Airstrip,-8.86,143.18,66.0,PG,,
940,small_airport,Pukapuki Airstrip,-4.5362,142.5176,124.0,PG,AYPX,
941,small_airport,Samban Airstrip,-4.3655,144.0612,42.0,PG,AYSC,
942,small_airport,Asinuwa Airstrip,-7.0287,145.7678,5900.0,PG,AYWA,
943,small_airport,Auwi Airstrip,-5.51,142.6392,5155.0,PG,AYUW,
944,small_airport,Aziana Airstrip,-6.7495,145.8535,4250.0,PG,,
945,small_airport,Baina Airstrip,-6.8918,143.6818,215.0,PG,AYBN,
946,small_airport,Bu'u Airstrip,-7.4011,145.8149,3950.0,PG,AYUU,
947,small_airport,Dodomona Airstrip,-6.2437,142.6158,1910.0,PG,,
948,small_airport,Fiyak Airstrip,-4.6771,141.5666,347.0,PG,,
949,small_airport,Fugwa Airstrip,-5.7169,142.6968,6100.0,PG,,
950,small_airport,Giramben Airstrip,-5.7835,144.5568,5128.0,PG,,
951,small_airport,Idam Airstrip,-4.1432,141.2592,211.0,PG,,
952,small_airport,Kelabo Airstrip,-5.5659,142.5666,5562.0,PG,,
953,small_airport,Panasesa Airstrip,-10.739,151.7255,13.0,PG,,
954,small_airport,Pori Airstrip,-5.5782,142.7065,5235.0,PG,,
955,small_airport,Yehebi Airstrip,-6.3928,142.2661,335.0,PG,AYXH,
956,small_airport,Basikuna Airstrip,-6.4445,155.6832,1870.0,PG,,
957,small_airport,Angai Airstrip,-7.4021,145.7899,2575.0,PG,,
958,small_airport,Aro Airstrip,-7.991,147.24,2200.0,PG,,
959,small_airport,Matkomnae Airstrip,-5.817,141.1614,170.0,PG,,
960,small_airport,Kapaimeri Airstrip,-4.2028,143.2767,30.0,PG,,
961,small_airport,Menjim Airstrip,-5.502442,144.458104,1876.0,PG,,
962,small_airport,Komo Airport,-6.062507,142.876575,5223.0,PG,,
963,small_airport,Anguganak Airport,-3.560504,142.217307,937.0,PG,AYGU,AKG
964,small_airport,Tadji Airport,-3.19819180354,142.430963516,33.0,PG,AYTJ,TAJ
965,small_airport,Awaba Airport,-8.00611019135,142.748352051,32.0,PG,AYAW,AWB
966,small_airport,Bialla Airport,-5.3305602073700005,151.007995605,51.0,PG,AYBL,BAA
967,small_airport,Chungribu Airport,-4.806620121,144.714996338,130.0,PG,AYCB,CVB
968,small_airport,Gasmata Island Airport,-6.27111005783,150.330993652,23.0,PG,AYGT,GMI
969,small_airport,Green River Airport,-3.90224289894,141.170516968,281.0,PG,AYGV,GVI
970,small_airport,Hayfields Airport,-3.69838,143.057902,466.0,PG,AYHF,HYF
971,small_airport,Ihu Airport,-7.89756011963,145.395996094,70.0,PG,AYIH,IHU
972,small_airport,Nissan Island Airport,-4.49972009659,154.225997925,52.0,PG,AYIA,IIS
973,small_airport,Jacquinot Bay Airport,-5.65250015259,151.507003784,136.0,PG,AYJB,JAQ
974,small_airport,Kandrian Airport,-6.19217,149.54783,280.0,PG,AYKC,KDR
975,small_airport,Kokoda Airport,-8.88467884064,147.730957031,1240.0,PG,AYKO,KKD
976,small_airport,Kamusi Airport,-7.420347,143.121811,97.0,PG,AYKS,KUY
977,small_airport,Kawito Airport,-7.977006912229999,142.823577881,72.0,PG,AYKW,KWO
978,small_airport,Lumi Airport,-3.47683951134,142.041292191,1750.0,PG,AYLU,LMI
979,small_airport,Lake Murray Airport,-7.00992012024,141.494003296,52.0,PG,AYLM,LMY
980,small_airport,Obo Airport,-7.590622421369999,141.324262619,29.0,PG,AYOB,OBX
981,medium_airport,Balimo Airport,-8.05000019073,142.932998657,51.0,PG,AYBM,OPU
982,small_airport,Suki Airport,-8.0466,141.7222,24.0,PG,AYSU,SKC
983,small_airport,Tufi Airport,-9.07595443726,149.319839478,85.0,PG,AYTU,TFI
984,small_airport,Telefomin Airport,-5.12608,141.641922,4950.0,PG,AYTE,TFM
985,small_airport,Tol Airport,-4.98083019257,152.009994507,49.0,PG,AYXO,TLO
986,small_airport,Nuku Airport,-3.676651,142.484334,870.0,PG,AYNU,UKU
987,small_airport,Sule Airport,-4.974720001220703,151.2969970703125,100.0,PG,,ULE
988,medium_airport,Baimuru Airport,-7.49686002731,144.819900513,27.0,PG,AYBA,VMU
989,small_airport,Wipim Airport,-8.788220405579999,142.882003784,173.0,PG,AYXP,WPM
990,small_airport,Yegepa Airport,-7.134444444440001,146.156388889,4179.0,PG,,PGE
991,medium_airport,Rota International Airport,14.1743,145.242996,607.0,MP,PGRO,ROP
992,medium_airport,Saipan International Airport,15.119,145.729004,215.0,MP,PGSN,SPN
993,medium_airport,Andersen Air Force Base,13.584,144.929998,627.0,GU,PGUA,UAM
994,large_airport,Antonio B. Won Pat International Airport,13.4834,144.796005,298.0,GU,PGUM,GUM
995,medium_airport,Tinian International Airport,14.9992,145.619003,271.0,MP,PGWT,TIQ
996,small_airport,Eniwetok Airport,11.340700149536133,162.3280029296875,13.0,MH,PKMA,ENT
997,medium_airport,Marshall Islands International Airport,7.064760208129883,171.27200317382812,6.0,MH,PKMJ,MAJ
998,small_airport,Dyess Army Air Field,9.396889686580002,167.470993042,9.0,MH,PKRO,
999,medium_airport,Bucholz Army Air Field,8.720120429992676,167.73199462890625,9.0,MH,PKWA,KWA
1000,medium_airport,Cassidy International Airport,1.9861600399017327,-157.35000610351562,5.0,KI,PLCH,CXI
1001,small_airport,Paiela Airport,-5.3725,142.976111111,6100.0,PG,AYPB,PLE
1002,small_airport,Tabuaeran Island Airport,3.899440050125122,-159.38900756835938,,KI,PLFA,TNV
1003,small_airport,Palmyra (Cooper) Airport,5.888748,-162.077866,5.0,UM,PLPA,
1004,small_airport,Washington Island Airstrip,4.698359,-160.394376,30.0,KI,PLWN,TNQ
1005,medium_airport,Henderson Field,28.20170021057129,-177.38099670410156,13.0,UM,PMDY,MDY
1006,small_airport,Pimaga Airport,-6.49916666667,143.510277778,2745.0,PG,AYPJ,PMP
1007,small_airport,Param Airport,-9.99,149.477,4490.0,PG,,PPX
1008,medium_airport,Chuuk International Airport,7.461870193481445,151.84300231933594,11.0,FM,PTKK,TKK
1009,medium_airport,Pohnpei International Airport,6.985099792480469,158.20899963378906,10.0,FM,PTPN,PNI
1010,medium_airport,Babelthuap Airport,7.36731,134.544236,176.0,PW,PTRO,ROR
1011,medium_airport,Kosrae International Airport,5.35698,162.957993,11.0,FM,PTSA,KSA
1012,medium_airport,Yap International Airport,9.49891,138.082993,91.0,FM,PTYA,YAP
1013,small_airport,Puas Airport,-2.395,150.2361,45.0,PG,,PUA
1014,medium_airport,Wake Island Airfield,19.282101,166.636002,14.0,UM,PWAK,AWK
1015,small_airport,Kili Airport,5.644515,169.119507,5.0,MH,,KIO
1016,small_airport,Rakanda Airport,-4.2096,152.4385,38.0,PG,,RAA
1017,small_airport,Arawa Airport,-6.220555555560001,155.571388889,20.0,PG,,RAW
1018,small_airport,Oram Airport,-9.632916666669995,148.048055556,3500.0,PG,AYYO,RAX
1019,small_airport,Raba Raba Airport,-9.97111111111,149.832222222,170.0,PG,AYRE,RBP
1020,small_airport,Kairuku Airport,-8.817000054,146.5243833,45.0,PG,AYRK,RKU
1021,small_airport,Rokeby Airport,-13.6434,142.641,362.0,AU,,RKY
1022,small_airport,Rosella Plains Airport,-18.4253,144.4587,1855.0,AU,,RLP
1023,small_airport,Roper Valley Airport,-14.9215,134.05,237.0,AU,,RPV
1024,small_airport,Ruti Airport,-5.334444444440001,144.256666667,1710.0,PG,,RUU
1025,small_airport,Salamo Airport,-9.6701,150.7903,30.0,PG,,SAM
1026,small_airport,Viru Harbour Airstrip,-8.5085,157.69,130.0,SB,AGVH,VIU
1027,small_airport,Saidor Airport,-5.62713888889,146.462777778,83.0,PG,AYSD,SDI
1028,small_airport,Safia Airport,-9.59305555556,148.636111111,430.0,PG,AYSF,SFU
1029,small_airport,Sissano Airport,-2.99944444444,142.0445,27.0,PG,AYZN,SIZ
1030,small_airport,Solomon Airport,-22.2554,117.7627,2030.0,AU,YSOL,SLJ
1031,small_airport,Sapmanga Airport,-6.075277777779999,146.811111111,2912.0,PG,AYSP,SMH
1032,small_airport,Stockholm Airport,-4.358,151.533,10.0,PG,,SMP
1033,small_airport,Gatokae Airport,-8.739167,158.203056,70.0,SB,AGOK,GTA
1034,small_airport,China Strait Airstrip,-10.5627777778,150.690694444,10.0,PG,AYCS,SQT
1035,small_airport,Sandringham Airport,-24.0568,139.0821,313.0,AU,,SRM
1036,small_airport,Siassi Airport,-5.5965,147.8106,1250.0,PG,,SSS
1037,small_airport,Siwea Airport,-6.284181,147.582371,5960.0,PG,AYEW,SWE
1038,small_airport,Satwag Airport,-6.13955555556,147.279166667,4185.0,PG,AYSW,SWG
1039,small_airport,Silur Airport,-4.52988888889,153.054444444,217.0,PG,AYZI,SWR
1040,small_airport,Sehulea Airport,-9.96452777778,151.161861111,30.0,PG,AYSL,SXH
1041,small_airport,Timbunke Airport,-4.196633,143.519222,24.0,PG,AYTV,TBE
1042,small_airport,Tarabo Airport,-6.46666666667,145.532222222,6100.0,PG,AYTR,TBQ
1043,small_airport,Tabal Airstrip,8.3027,171.1615,32.0,MH,,TBV
1044,small_airport,Tinboli Airport,-4.0949,143.3838,59.0,PG,AYYL,TCK
1045,small_airport,Crystal Brook Airport,-17.450000762939453,144.4499969482422,,AU,TCYT,
1046,small_airport,Tetebedi Airport,-9.1586,148.0686,3365.0,PG,AYTF,TDB
1047,small_airport,Sasereme Airport,-7.6217,142.868,121.0,PG,AYSS,TDS
1048,small_airport,Terapo Airport,-8.16972222222,146.194444444,15.0,PG,AYTY,TEO
1049,small_airport,Tifalmin Airport,-5.1173,141.419,4735.0,PG,AYTH,TFB
1050,small_airport,Tagula Airport,-11.3311111111,153.202916667,59.0,PG,AYTG,TGL
1051,small_airport,Tumolbil Airport,-4.7748,141.0133,3590.0,PG,AYQL,TLP
1052,small_airport,Torokina Airport,-6.2015,155.063,130.0,PG,,TOK
1053,small_airport,Tsile Tsile Airport,-6.8498,146.3554,500.0,PG,,TSI
1054,small_airport,Pagan Airstrip,18.12317,145.763347,34.0,MP,TT01,
1055,small_airport,Mount Aue Airport,-6.23416666667,144.664722222,4250.0,PG,AYAE,UAE
1056,small_airport,Buin Airport,-6.72916666667,155.683333333,230.0,PG,AYUI,UBI
1057,small_airport,Ujae Atoll Airport,8.92805957794,165.761993408,29.0,MH,,UJE
1058,small_airport,Manumu Airport,-9.0746,147.5735,1800.0,PG,,UUU
1059,small_airport,Vivigani Airfield,-9.30333333333,150.318888889,117.0,PG,,VIV
1060,small_airport,Waverney Airport,-25.3563,141.9254,570.0,AU,,WAN
1061,small_airport,Wapolu Airport,-9.3376,150.5093,45.0,PG,AYWJ,WBC
1062,small_airport,Wedau Airport,-10.0954,150.0826,90.0,PG,,WED
1063,small_airport,Welshpool Airport,-38.682382,146.445331,35.0,AU,,WHL
1064,small_airport,Wanuma Airport,-4.8961,145.3213,2260.0,PG,AYWH,WNU
1065,small_airport,Wasua Airport,-8.2836,142.8697,45.0,PG,AYIW,WSA
1066,small_airport,Wantoat Airport,-6.1325,146.467777778,3900.0,PG,AYWC,WTT
1067,small_airport,Wuvulu Island Airport,-1.73611111111,142.836666667,16.0,PG,AYVW,WUV
1068,small_airport,Biniguni Airport,-9.6425,149.303888889,215.0,PG,AYBZ,XBN
1069,small_airport,Yarralin Airport,-16.444700241088867,130.88099670410156,,AU,YAAL,
1070,medium_airport,Albany Airport,-34.94329833984375,117.80899810791016,233.0,AU,YABA,ALH
1071,small_airport,Abingdon Downs Airport,-17.616699218799997,143.167007446,,AU,YABI,ABG
1072,small_airport,Albion Downs Airport,-27.28330039978028,120.38300323486328,,AU,YABS,
1073,small_airport,Amburla Airport,-23.339897,133.172332,,AU,YABU,
1074,small_airport,Arcadia Airport,-25.200000762939453,148.68299865722656,,AU,YACI,
1075,small_airport,Acacia Downs Airport,-31.41670036315918,141.89999389648438,,AU,YACS,
1076,small_airport,Arubiddy Airport,-31.799999237060547,125.93299865722656,,AU,YADD,
1077,small_airport,Aldinga Airport,-35.2900009155,138.490005493,110.0,AU,YADG,
1078,small_airport,Adaminaby Airport,-35.997798919677734,148.79600524902344,3346.0,AU,YADI,
1079,small_airport,Yandan Mine Airport,-21.27333333,146.99,,AU,YADM,
1080,small_airport,Andado Airport,-25.407772,135.290794,549.0,AU,YADO,
1081,small_airport,Alton Downs Airport,-26.488959,139.259906,,AU,YADS,AWN
1082,small_airport,Adaminaby Airport,-35.983299255371094,148.8000030517578,,AU,YADY,
1083,small_airport,Augustus Downs Airport,-18.51499938964844,139.8780059814453,46.0,AU,YAGD,AUD
1084,small_airport,Ashburton Downs Airport,-23.38330078125,117.03299713134766,,AU,YAHD,
1085,small_airport,Arckaringa Airport,-27.94669914245605,134.7449951171875,,AU,YAKG,
1086,small_airport,Marla Airport,-27.33329963684082,133.6269989013672,328.0,AU,YALA,MRP
1087,small_airport,Alcoota Station Airport,-22.83329963684082,134.4499969482422,,AU,YALC,
1088,small_airport,Adels Grove Airport,-18.700000762939453,138.5330047607422,,AU,YALG,
1089,small_airport,Albilbah Airport,-24.700000762939453,144.2830047607422,,AU,YALH,
1090,small_airport,Allambie Airport,-24.266700744628903,134.39999389648438,,AU,YALM,
1091,small_airport,Allandy Airport,-30.38330078125,142.60000610351562,,AU,YALN,
1092,small_airport,Alexandria Homestead Airport,-19.060199737548828,136.7100067138672,,AU,YALX,AXL
1093,small_airport,Alderley Airport,-22.483299255371094,139.63299560546875,,AU,YALY,
1094,medium_airport,RAAF Base Amberley,-27.6406,152.712006,91.0,AU,YAMB,
1095,small_airport,Aramac Airport,-22.966699600219727,145.24200439453125,232.0,AU,YAMC,AXC
1096,small_airport,Ampilatwatja Airport,-21.654955,135.23097,1290.0,AU,YAMJ,
1097,small_airport,Andamooka Airport,-30.438299,137.136993,76.0,AU,YAMK,ADO
1098,small_airport,Armraynald Airport,-17.966699600219727,139.76699829101562,,AU,YAML,
1099,small_airport,Ammaroo Airport,-21.738300323486328,135.24200439453125,,AU,YAMM,AMX
1100,small_airport,Amata Airport,-26.097363,131.202732,695.0,AU,YAMT,AMT
1101,small_airport,Answer Downs Airport,-21.66670036315918,140.98300170898438,,AU,YAND,
1102,small_airport,West Angelas Airport,-23.1355555556,118.707222222,2340.0,AU,YANG,WLP
1103,small_airport,Angatja Airport,-26.100000381469727,130.39999389648438,,AU,YANJ,
1104,small_airport,Anna Creek Airport,-28.896699905395508,136.1699981689453,,AU,YANK,
1105,small_airport,Anthony Lagoon Airport,-18.018079031,135.535068512,,AU,YANL,AYL
1106,small_airport,Anningie Airport,-21.83169937133789,133.125,,AU,YANN,
1107,small_airport,Annitowa Airport,-21.200017,136.451139,901.0,AU,YANW,
1108,small_airport,Ardmore Airport,-21.64999961853028,139.18299865722656,,AU,YAOR,
1109,small_airport,Anna Plains Airport,-19.266700744628903,121.51699829101562,,AU,YAPA,
1110,medium_airport,Alpha Airport,-23.646099,146.584,1255.0,AU,YAPH,ABH
1111,small_airport,Apollo Bay Airport,-38.7749302316,143.661174774,,AU,YAPO,
1112,medium_airport,Ararat Airport,-37.309978,142.988688,1008.0,AU,YARA,ARY
1113,small_airport,Argadargada Airport,-21.676700592041016,136.67799377441406,,AU,YARD,
1114,small_airport,Argyle Airport,-16.6369,128.451004,522.0,AU,YARG,GYL
1115,small_airport,Arizona 1 Airport,-21.66670036315918,141.56700134277344,,AU,YARI,
1116,small_airport,Arkaroola Airport,-30.406700134277344,139.3459930419922,,AU,YARK,
1117,small_airport,Ardlethan Airport,-34.36669921875,146.88299560546875,,AU,YARL,
1118,medium_airport,Armidale Airport,-30.5280990601,151.617004395,3556.0,AU,YARM,ARM
1119,small_airport,Areyonga Airport,-24.091565,132.271228,,AU,YARN,
1120,small_airport,Arapunya Airport,-22.316699981689453,135.6999969482422,,AU,YARP,
1121,small_airport,Ardrossan Airport,-34.4471888889,137.888291667,92.0,AU,YARS,
1122,small_airport,Arrabury Airport,-26.693023,141.047771,334.0,AU,YARY,AAB
1123,small_airport,Ashford Airport,-29.316699981689453,151.0500030517578,,AU,YASF,
1124,small_airport,Bakblok Airport,-34.88669967651367,149.01499938964844,1624.0,AU,YASS,
1125,small_airport,Atula Airport,-23.255344,136.388955,915.0,AU,YATL,
1126,small_airport,Atherton Airport,-17.2616996765,145.51499939,2450.0,AU,YATN,
1127,small_airport,Amphitheatre Airport,-37.18330001831055,143.39999389648438,,AU,YATR,
1128,small_airport,Atley Airport,-28.216699600219727,119.25,,AU,YATY,
1129,small_airport,Augathella Airport,-25.7549991607666,146.58700561523438,,AU,YAUA,
1130,small_airport,Tallinup-Augusta Airport,-34.328604,115.157029,103.0,AU,YAUG,
1131,small_airport,Aurukun Airport,-13.354067,141.72065,31.0,AU,YAUR,AUU
1132,small_airport,Austral Downs Airport,-20.5,137.75,,AU,YAUS,AWP
1133,small_airport,Auvergne Airport,-15.699999809265137,130.0,,AU,YAUV,AVG
1134,small_airport,Avon Downs Airport,-20.03330039978028,137.51699829101562,,AU,YAVD,
1135,small_airport,Avonmore Airport,-36.56669998168945,144.5500030517578,,AU,YAVM,
1136,small_airport,Agnes Water Airport,-24.20224,151.8925,60.0,AU,YAWT,
1137,medium_airport,Ayers Rock Connellan Airport,-25.1861,130.975998,1626.0,AU,YAYE,AYQ
1138,small_airport,Ayr Airport,-19.58440017700196,147.32899475097656,41.0,AU,YAYR,AYR
1139,small_airport,Baralaba,-24.19357,149.843166,340.0,AU,YBAB,
1140,small_airport,Baradine Airport,-30.95499992370605,149.0919952392578,,AU,YBAD,
1141,small_airport,Brisbane Archerfield Airport,-27.5702991486,153.007995605,63.0,AU,YBAF,ACF
1142,small_airport,Bauhinia Downs Airport,-16.13330078125,135.4669952392578,,AU,YBAH,
1143,small_airport,Balladonia Airport,-32.349998474121094,123.61799621582033,,AU,YBAL,
1144,small_airport,Mount Barnet Airport,-16.737199783325195,125.90899658203124,,AU,YBAN,
1145,small_airport,Braidwood Airport,-35.45000076293945,149.85000610351562,,AU,YBAO,
1146,medium_airport,Barcaldine Airport,-23.5652999878,145.307006836,878.0,AU,YBAR,BCI
1147,medium_airport,Alice Springs Airport,-23.806699752807617,133.90199279785156,1789.0,AU,YBAS,ASP
1148,small_airport,Badu Island Airport,-10.1499996185,142.1734,14.0,AU,YBAU,BDD
1149,small_airport,Barkly Downs Airport,-20.4958333333,138.474722222,810.0,AU,YBAW,BKP
