Date / Time,Country,City,State,Shape,Summary,lat,lng
1/31/16 20:57,USA,Sandpoint,ID,Fireball,"Object came in from west to east below approx 500' elevation cloud cover , 
I thought it was a meteorite.",48.2765903,-116.5532475
1/31/16 20:46,USA,West Suffield,CT,Circle,I saw 3 orange lights in a formation coming to a stop moving west to east.,41.7720243,-87.9792251
1/31/16 20:45,USA,West Suffield,CT,Circle,"When letting my dog out approx 8:45pm I was checking out the stars when I 
turned around and saw 5 large bright orange lights flying in",41.7720243,-87.9792251
1/31/16 20:30,USA,Big Lake,AK,Circle,Orange circle with a rotating sphere on the top making no sound very fast,61.55,-149.8666666
1/31/16 20:00,USA,Ten mile,TN,Light,"I look at the sky every night and again a light moving close to Orion's 
belt and it disappeared.",35.9134138,-84.0796341
1/31/16 20:00,USA,Ten mile,TN,Circle,"Gazing at stars. This one was red and left a tail behind it. No noise 
again. ((NUFORC Note: Possible meteor?? PD))",35.9134138,-84.0796341
1/31/16 20:00,USA,Philadelphia,PA,Changing,"Eight fire ball shapes flying west , north, and straight up, but calm 
manner. They were focused.",39.9523993,-75.1635898
1/31/16 15:00,USA,Baltimore,MD,Triangle,"https://www.youtube.com/watch?v=Gq-yIuNsRtk ((NUFORC Note: Good video of a 
large cluster of orange lights. PD))",39.2908816,-76.6107589
1/31/16 13:00,USA,Hampton Bays,NY,Disk,"It appears the he caught a UFO shooting out of the water possible doing a 
barrel roll. ((NUFORC Note: Bird in flight. PD))",40.8689892,-72.5175892
1/31/16 05:30,USA,Carmel,ME,Triangle,"Craft with lights in triangular form hovers, shines beam, then descends.",44.7975688,-69.0511536
1/31/16 03:17,USA,Port Charlotte,FL,Unknown,"Sitting on porch and saw bright flash across sky through trees. No direct 
visual of an object. Thought it may have been lightning.",26.9824422,-82.10688401
1/30/16 22:45,USA,Parkersburg,WV,Formation,"6 objects flying from WV across the Ohio river moving into different 
formations with no noise and fast.",39.2699565,-81.5506915
1/30/16 21:00,USA,Greenville,SC,Unknown,"Orange ball of light hovering over Greenville, SC.",34.851354,-82.3984881
1/30/16 21:00,USA,Hopkins,MN,Formation,"Mulitple points of orange-colored lights moving in formation over the 
ground and then accelerating into space.",44.9271194,-93.4074944
1/30/16 20:00,USA,Middleburg,FL,Sphere,Seven orange lights fly over SW Jacksonville,30.0557025,-81.90363734
1/30/16 19:15,USA,Rover,TN,Changing,"V-shaped then spreading out into a long line with red lights in what looked 
like along the edges.",35.6731237,-86.5966614
1/30/16 19:10,USA,Pennsburg,PA,Light,"It looked like a shooting star but was larger and came straight down from 
the sky onto i assume the land. I was on my back porch and co",40.3909328,-75.4921248
1/30/16 18:30,USA,La Plata,MD,Fireball,"Bright green streak of light moving from east to west in La Plata, Maryland.",38.5292877,-76.9752513
1/30/16 18:20,USA,Dickinson,TX,Changing,Very bright colors.,29.4607876,-95.0513172
1/30/16 18:17,USA,Clark,NJ,Light,"Light moving downward in western sky. Looked like meteorite that broke in 
two before disappearing.",40.6233995,-74.3148278
1/30/16 18:17,USA,Williamsburg,VA,Flash,"Object falling in the sky disintegrated in bright white and light green 
flames.",37.2707028,-76.7074501
1/30/16 18:00,USA,Hillsville,VA,Fireball,"Bright white fireball, turned green as it fell and finally ""burned out.""",36.7626282,-80.7347946
1/30/16 18:00,USA,Coopersburg,PA,Fireball,"Fireball Falls From Sky Bucks County, PA.",40.5114885,-75.3904579
1/30/16 14:30,USA,Rockville,MD,Other,"Two small white/metallic objects about 30 to 40 degrees below and 
equidistant to the sun",39.0840054,-77.1527572
1/30/16 02:00,USA,Naalehu,HI,Sphere,"Orange/Bright White Seeming Metallic Ball(40 ft diameter) Seen Descending 
Near South Point, Hawaii",19.062767,-155.5863189
1/30/16 01:00,CANADA,Grande Prairie,AB,Light,"Saw a blinking light in the sky, at first I thought it was a plane but then 
I noticed how it was moving. ((NUFORC Note: Sirius? PD))",55.171025,-118.7951659
1/29/16 23:55,USA,Pontiac,MI,Triangle,"Object was triangular in shape, it had 9 lights on it made no noise, was 
flying above tree tops, at a low rate of speed.",42.6389216,-83.2910467
1/29/16 23:50,USA,Cerritos,CA,Fireball,"Odd Red- Orange orb - then becomes a fireball seen on 405 freeway in Orange 
county 1/29/2016.",33.8644291,-118.0539322
1/29/16 23:00,USA,Lafayette,LA,Chevron,"Large grey, chevron-like, rows of lights underneath. Jan. 29, 2016, 
Lafayette, LA",30.2240897,-92.0198426
1/29/16 22:45,USA,Baltimore,MD,Triangle,"In West Hampden. Swirling pulsing noise prompted me to look outside where I 
saw a large floating illuminated object by the tower/antenn",39.2908816,-76.6107589
1/29/16 21:27,USA,Burbank,CA,Circle,Red orbs crossing horizon.,34.1816482,-118.3258553
1/29/16 21:00,USA,Orono,MN,Light,"18-20 orange light spheres moving SW to NE. Silent. About the size of a 
nickel held at arms length.",44.9713519,-93.6044032
1/29/16 21:00,USA,Trenton,KY,Light,"The three bright solid red lights changed to one solid purple light moving 
in several directions.",36.7232466,-87.2623515
1/29/16 20:00,USA,Antioch,TN,Circle,"Formation of lights slowly moving over head, all pretty close to each 
other, never seen anything like this. Thought maybe drones? Whate",35.147859,-87.3214063
1/29/16 19:05,USA,Fairbanks,AK,Unknown,"19:05 Fairbanks, Ak. Seen at least 10 bright objects that appeared at first 
to be falling until I realized they we're coming from the N",64.837845,-147.7166749
1/29/16 18:45,USA,Umatilla,FL,Formation,"4 silent fiery lights heading towards Ocala National Forest NNW from 
Umatilla Jan 29th 2016 at 1845",28.9294316,-81.6656304
1/29/16 18:00,USA,Helenville,WI,Light,"Saw a round light hovering in sky like maybe a satellite but it was way to 
low. Then a larger light switched on like a spotlight,like i",43.0119497,-88.6995469
1/29/16 14:24,USA,New Orleans,LA,Circle,Object in the clear blue sky,29.9499323,-90.0701155
1/29/16 14:10,USA,Springfield,MO,Rectangle,"Clear sky. 2 section, rectangular, 3 dimensional, silver, low-flying 
object, approx. semi trailer size.",37.2153307,-93.298252
1/29/16 12:30,USA,Rochester Hills,MI,Unknown,"Saw a stationary object in the sky giving off a light, the light grew and 
the craft vanished.",42.6583661,-83.1499321
1/29/16 11:20,USA,Indio,CA,Diamond,"Unknown black, diamond-shaped craft, slightly smaller than an F-16.",33.7192808,-116.2188053
1/29/16 09:00,USA,Barrington,NJ,Disk,"Saucer like ship in the sky that was hovering unnaturally and made a 
immediate vertical ascent.",39.8648357,-75.0551713
1/29/16 01:40,USA,Murfreesboro,TN,Light,"Light source changed colors, no movement, then gone. ((NUFORC Note: 
Possible sighting of a star, perhaps Sirius?? PD))",35.9155165,-86.44469333
1/29/16 00:15,USA,Taos,NM,Other,2 large bright red lights flying as one object.,36.4072485,-105.5730664
1/28/16 23:35,USA,Littleton,CO,Circle,To fast and irregular to be man made.,39.613321,-105.0166497
1/28/16 23:00,USA,Amsterdam,NY,Unknown,"My mother saw a weird craft flying in an abnormal pattern. She said it had 
suddenly stopped behind the tree.",42.943367,-74.1850435
1/28/16 22:49,USA,La Luz,NM,Light,"Yellowish/orange sphere seen by 3 witness in Alamogordo, New Mexico.",32.9771114,-105.9435188
1/28/16 21:30,USA,Phoenix,AZ,Circle,4 bright circular lights in sky over South Phoenix.,33.4485866,-112.0773455
1/28/16 21:00,USA,Tome,NM,Light,I'm constantly seeing orange lights hovering over the bosque in los lunas.,34.7408902,-106.7283596
1/28/16 20:40,USA,Waukee,IA,Fireball,Large orange fireball moved across the sky from north to south.,41.6113712,-93.8857069
1/28/16 20:15,USA,Harvard,MA,Sphere,"3 reddish/orange orbs over rte 2 in Ayer, MA.",42.36782045,-71.12666173
1/28/16 20:15,USA,Waukesha,WI,Fireball,Green object with light shot from tree top level into the sky.,43.0116784,-88.2314812
1/28/16 19:30,USA,Phoenix,AZ,Light,Multiple lights hovering in a row North of Phoenix!,33.4485866,-112.0773455
1/28/16 19:00,USA,Portland,OR,Circle,"Saw three orange circles near each other and then they spread apart but 
weren't definitely airplanes or stars. They were slowly moving.",45.5202471,-122.6741948
1/28/16 15:30,USA,Rowlett,TX,Other,"I saw what looked like an airplane with a large orange flame behind it and 
the engine roar was quite loud.",32.9029017,-96.5638799
1/28/16 14:00,USA,Knoxville,TN,Triangle,Large triangular metal object hurling through the sky.,35.9603948,-83.921026
1/28/16 13:30,USA,Forked River,NJ,Unknown,"I live on water in South Jersey. On Jan 28, 2016. At approximately 13:30 I 
was in my home with my two adult children and 2 small grandc",39.8398413,-74.1901398
1/28/16 13:23,USA,Absecon,NJ,Unknown,"Analysis of ""sonic booms"" and shaking reported along New Jersey coast.",39.4284503,-74.4957075
1/28/16 05:15,USA,Shippensburg,PA,Unknown,Four large white lights on bottom flew directly overhead,40.0562262,-77.5139073
1/28/16 01:30,USA,Uniontown,OH,Other,"3 or more objects over Uniontown Ohio. ((NUFORC Note: Possible sighting of 
a twinkling star, perhaps Sirius?? PD))",40.9758992,-81.4072767
1/28/16 00:30,USA,Concord,OH,Flash,"Distant stationary object in SE sky, with flashing red and green lights. 
((NUFORC Note: Probably Sirius, we suspect. PD))",40.0861603,-84.578565
1/27/16 20:45,USA,Arden,NC,Triangle,"I witnessed one loud triangle shaped aircraft flying very low over my home. 
Less than 5 minutes later another one came through. I did",35.4661821,-82.5164241
1/27/16 20:15,USA,Phoenix,AZ,Light,6 bright red lights ascending form horizon in the western sky.,33.4485866,-112.0773455
1/27/16 19:30,USA,Keaau,HI,Circle,Horizontal flying bright white lite that turns bright red and disappears.,19.6170245,-155.0335095
1/27/16 18:07,USA,Camdenton,MO,Cone,"Brightly lit cone shaped object remained hours in same location making no 
sound. ((NUFORC Note: Sighting of Sirius?? PD))",38.0080902,-92.7446288
1/27/16 18:00,USA,St. Louis,MO,Light,"Bright ball coming from large star. ((NUFORC Note: We suspect the object 
may have been a ""twinkling"" star. PD))",38.6272733,-90.1978888
1/27/16 17:33,USA,Florence,CO,Circle,Yellow/orange sphere hovering 20' off the ground above a neighbors yard.,45.8379973,-88.3902942
1/27/16 13:38,USA,Ocean,NJ,Unknown,"We heard and felt what was like an earthquake throughout Southern New 
Jersey. ((NUFORC Note: Possible sonic booms from a/c? PD))",39.977818,-74.3319286
1/27/16 08:00,USA,East Aurora,NY,Other,"Branch type stick hovered erratically, moved sideways in lateral position 
then disappeared into clouds.",42.7689141,-78.617761
1/27/16 03:00,USA,Falmouth,MA,Light,"At 3am, noticed this strange light, which looks like a bright star. My BR 
window looks due E. ((NUFORC Note: Planet? Planet? PD))",41.5514979,-70.6147518
1/26/16 22:10,USA,Rohnert Park,CA,Circle,"Cigar-shaped UFO seen flying low to ground, and flashing, in Rohnert Park.",38.3396367,-122.7010983
1/26/16 20:30,USA,Buckeye,AZ,Light,"Two large bright flickering amber lights seen in the southwest sky of 
Buckeye, AZ.",33.377888,-112.572688
1/26/16 12:40,USA,Route 66 West,VA,Flash,"It was super fast. Idk what it was to be honest but It really freaked me 
out. I know it wasn't a shooting star cause it was a lot bigge",39.612852,-80.4764509
1/26/16 12:25,USA,Moncks Corner,SC,Other,"We, my husband & myself, heard a very loud, hard, noise and it seemed to 
impact the front of the roof over the kitchen and the porch.",33.1960027,-80.0131373
1/26/16 07:05,USA,Queen Creek,AZ,Light,"3 of us were looking at Venus and Jupiter in the early a.m. sky, when we 
noticed a large ball of light about the brightness of Venus.",33.222657,-111.6206973
1/26/16 01:26,USA,Denver,CO,Unknown,"Is anyone else seeing this now?? I'm downtown Denver and I'm looking W 
above the mountains. Really high up there are lights pulsating.",39.7348381,-104.965327
1/25/16 21:00,USA,Seneca,KS,Diamond,"Star in the sky that moved. An airplane would move in a straight line. 
((NUFORC Note: Sighting of star, we believe. PD))",39.834165,-96.0641679
1/25/16 20:20,USA,New Braunfels,TX,Light,"On my porch facing southwest I saw an orange light in the sky about 7 to 10 
miles out over the horizon headed east. I thought it was a",29.7028266,-98.1257347
1/25/16 20:14,USA,Manchester,CT,Disk,"I looked up and seen what I thought at first was a plane but when I 
realized that it was not.",37.2734688,-80.0453173
1/25/16 19:28,CANADA,Windsor,NS,Light,"Flashing lights of mulitiple colors in sky. Not moving and flashes not 
consistant. ((NUFORC Note: Twinkling star? PD))",44.9905115,-64.1363748
1/25/16 19:00,USA,Boynton Beach,FL,Rectangle,"We were (my husband was driving and I was the passenger) traveling north on 
Congress Ave., Boynton Beach",26.5253491,-80.0664308
1/25/16 18:35,USA,Columbia,SC,Sphere,"BRIGHT light, east-facing, above I-20W",34.0007493,-81.0343312
1/25/16 14:15,USA,Salem,NM,Rectangle,"Massive square shaped lights forming 2 lines in the sky over Hatch, NM.",32.707577,-107.2130761
1/25/16 11:00,USA,Salem,OR,Oval,"White oval object, hovering very smooth.",44.9391565,-123.0331209
1/25/16 05:45,USA,San Diego,CA,Sphere,"Steady light traveling at a high velocity across the southern dark morning 
sky.",32.7174209,-117.1627713
1/25/16 01:11,USA,Knoxville,TN,Formation,"Lights in Knox no noise. ten mile, triangler shape, it was black, red spot 
underneath it, three stories high off ground off 305. again",35.9603948,-83.921026
1/24/16 23:45,USA,Whitestone,NY,Light,Bright light.,40.7945457,-73.8184673
1/24/16 23:35,USA,Auburn,WA,Light,"Green bright light. Fast and slow. Circular patterns. Part force field 
around it. ((NUFORC Note: Laser advertising light?? PD))",47.3075369,-122.2301807
1/24/16 23:00,USA,Lake Elsinore,CA,Unknown,"Craft about the size of a 747, flying less than 1000 feet off the ground, 
hovering over a small hill near the 15 freeway.",33.6680772,-117.3272614
1/24/16 22:30,USA,Four Oaks,NC,Light,"Strange yellow lights near Garner, NC.",35.444884,-78.4269489
1/24/16 21:30,USA,Lakeville,MN,Fireball,"Two orange glows in the sky going fast an low with absolutly no sound of 
jet engines or rotor blades.",44.650051,-93.243279
1/24/16 19:45,USA,Henderson,NV,Fireball,"Two orangish glowing orbs silent, extreme acceleration and speed.",36.0391456,-114.9819234
1/24/16 18:45,USA,Huntingdon,TN,Formation,"There were three reddish orange lights, then a fourth light came up and 
joined the first three then all four disappeared.",36.0006178,-88.4281062
1/24/16 18:43,USA,Montevallo,AL,Light,"We were heading towards W, when I look into the sky and saw at first one 
light that seemed between yellow & orange.",33.510021,-86.7376819
1/24/16 18:10,USA,Virginia Beach,VA,Unknown,"Walked outside & the object caught my attention. I live behind Oceana Air 
Base (US Government owned). ((NUFORC Note: Sirius? PD))",36.8529841,-75.9774182
1/24/16 18:00,USA,Douglas,GA,Cross,"I work for circus pages and after our last show I was loading the animals 
and I looked up for some reason and thought I saw a helicopte",33.6952248,-84.7654423
1/24/16 18:00,USA,Loveland,CO,Formation,"My husband called me and told me that there where lights over the mountains 
towards the west and I looked and saw quite a few like 5 bu",40.385549,-105.0443612
1/24/16 17:40,USA,Sterling,IL,Light,20 pulsing orange orbs fly a few miles before disappearing.,41.788642,-89.6962193
1/24/16 16:49,USA,Bolton,NY,Changing,"Object over Lake George, NY observed by commercial aircraft",43.536603,-73.6677929
1/24/16 04:30,USA,Reno,NV,Circle,"4-5 UFO's (orange lights) circled around a bobbling circular UFO mothership 
(white light with a red light on the top or rear)",39.52927,-119.8136743
1/24/16 02:41,USA,Ridgecrest,CA,Sphere,Orange Orb With Odd Flight-path In Sky.,35.6225064,-117.6699413
1/24/16 01:00,USA,Damascus,MD,Light,"When getting ready for bed, I noticed an object moving across the sky. It 
was emitting a red and blue-green light.",39.2884381,-77.2038716
1/23/16 23:45,USA,Azusa,CA,Triangle,"8 bright yellow red and orange triangular objects. One was blinking, then 
they disappeared.",34.1338751,-117.9056045
1/23/16 22:30,USA,Council Grove,KS,Light,"Red orange light hovered in the sky in front of my car, then disappeared.",38.6611187,-96.4919472
1/23/16 21:20,USA,Long Beach,CA,Circle,"Large bright orange circle, rapidly ascending from sea level straight up in 
to the stars.",33.78538945,-118.1580492
1/23/16 20:23,USA,Quartzsite,AZ,Changing,"UFO changes from red to green to white then projects a beam to the ground 
that also changes color.",33.6639137,-114.2299485
1/23/16 20:15,USA,Huntington,TX,Light,Seven orange lights moving slowly at low altitude beside highway.,31.2776873,-94.5765939
1/23/16 19:45,USA,Santa Fe,NM,Flash,"Green-blue, thick, falling star-like flash.",35.6869996,-105.9377996
1/23/16 19:07,USA,Concord,CA,Sphere,"Ball shaped object with green glow in sky near full moon. ((NUFORC Note: 
Lens flares, caused by photographing the Moon. PD))",37.9768525,-122.0335623
1/23/16 18:45,USA,Spring,TX,Fireball,Orange lights from Northeast to Southwest.,30.0798826,-95.4172548
1/23/16 18:25,USA,Franklin,TN,Fireball,"2 orange balls of light approaching from the W and moving ESE slowly and 
silently, disappeared one by one as get closer.",35.925193,-86.8689364
1/23/16 18:09,USA,Niles,MI,Other,"I saw a black line crossing the face of the moon. The line covered approx 
5% of the visable moon.",41.8297694,-86.2541767
1/23/16 12:00,USA,Stafford,VA,Triangle,"I saw 3 triangluar crafts sit there outside they where then gone when i got 
to get my phone.",38.4167265,-77.4579782
1/23/16 10:30,USA,Yuma,AZ,Egg,"Videoed 2 egg shaped, multi-color pulsing craft near full moon above Yuma.",32.665135,-114.4760315
1/23/16 02:30,USA,Orting,WA,Triangle,The second sighting in my life in the same spot.,47.0978795,-122.2042823
1/23/16 01:00,USA,Honolulu,HI,Unknown,Green-blue streak over nightime ocean.,21.304547,-157.8556763
1/23/16 00:00,USA,Pasadena,CA,Cylinder,"Series of 4 white lights appeared to be part of a single craft hovered 
almost 1 minute over eastern Pasadena at about 2000 ft.",34.1476452,-118.1444778
1/22/16 23:55,USA,Tacoma,WA,Other,Flaming silent object near joint military base JBLM in south Tacoma.,47.248404,-122.4616679
1/22/16 21:45,USA,Salt Lake City,UT,Light,"Four fast moving lights moving east to west across the sky for 10 minutes 
before fading away.",40.7670126,-111.8904307
1/22/16 20:00,USA,Appleton,WI,Light,Ball of light in the sky was falling to the ground.,44.2611337,-88.4067603
1/22/16 19:00,USA,Hoquiam,WA,Fireball,7 fireball UFO crafts pass over Hoquiam.,46.980929,-123.8893349
1/22/16 12:00,USA,Antonito,CO,Cylinder,Object discovered in picture.,37.079179,-106.0086328
1/22/16 05:48,USA,Middle Village,NY,Other,Bright object arched path across dark sky.,40.7182602,-73.87867519
1/22/16 04:55,USA,Centreville,VA,Disk,"My daughter and I looked out the window and saw a mysterious flying object. 
It is grayish in color.",38.8403909,-77.4288768
1/21/16 23:30,USA,Burbank,CA,Sphere,"Large bright orange sphere, rapidly descending from NE to W.",34.1816482,-118.3258553
1/21/16 22:10,USA,Maywood,CA,Cylinder,Flying object moving towards planet.,33.9866807,-118.1853489
1/21/16 22:00,USA,Phoenix,AZ,Disk,HUGE BLUISH AND PURPLE DISK-LIKE SAUCER HOOVERING ABOVE THE CANYON SKYLINE,33.4485866,-112.0773455
1/21/16 22:00,USA,Clayton,CA,Circle,"Two bright red circular objects. Hovered brightly in one spot and then 
vanished.",37.9410341,-121.9357924
1/21/16 21:00,USA,Skokie,IL,Sphere,"I notice everyone stopping their car to take pictures of this reddish 
orange sphere.",42.0333694,-87.7333971
1/21/16 20:02,USA,South Jordan,UT,Light,"Several large orange lights hovering over South Jordan, Utah",40.5621704,-111.9296579
1/21/16 19:00,USA,Santa Maria,CA,Oval,GLOWING GREEN PULSATING ROUND OBJECT IN SKY TONIGHT.,34.9531295,-120.4358576
1/21/16 18:24,USA,Durham,NC,Triangle,Triangle craft.,35.9940329,-78.8986189
1/21/16 11:30,USA,Asheville,NC,Unknown,"At 11:30 am I witnessed a seemingly round craft flying west to east in the 
sky directly above me.",35.6009498,-82.554016
1/21/16 11:30,USA,Asheville,NC,Unknown,UFO followed by JETS,35.6009498,-82.554016
1/21/16 03:00,USA,North Canton,OH,Fireball,"((HOAX??)) Sound very loud like an engine, shook windows of home. Fireball 
could be seen in the W sky for @5 min..",40.875891,-81.4023355
1/21/16 02:00,USA,Manassas Park,VA,Disk,"Saucer move close slowly. Came to rest above neighbors house. Size of city 
bus. Windows and flashing lights.",38.7840035,-77.469711
1/20/16 20:00,USA,Barre,VT,Circle,"3 bright-warm yellow colored solid circles-tear shape (?), dancing in-out 
of clouds in circular pattern. Lasted 5-10 sec; 2 times over",44.1851466,-72.5597574
1/20/16 19:00,USA,Thetford,VT,Other,Trio of very bright lights appear then fade,43.816665,-72.2722709
1/20/16 19:00,USA,Montpelier,VT,Circle,"Red, twinkling, disappearing and reappearing lights in the sky.",44.260015,-72.5753598
1/20/16 18:12,USA,Levittown,PA,Rectangle,"Large, low-flying boomerang-shaped object moving very slowly over 
Levittown, PA, 1/20/16.",40.1573885,-74.83223965
1/20/16 17:20,USA,Las Vegas,NV,Changing,"Blinking red, green and blue lights. ((NUFORC Note: Possibly a ""twinkling"" 
star?? PD))",36.1662859,-115.1492249
1/20/16 06:07,USA,Sunnyside,WA,Unknown,"Lights just appeared and no movement the disappeared. ((NUFORC Note: 
Planets in the eastern morning sky? PD))",46.3246419,-120.0081897
1/19/16 23:00,USA,Millville,NJ,Fireball,"Strange green fireball shooting toward the ground, seen driving on Route 55 
south",39.4020593,-75.0393367
1/19/16 10:30,USA,Clio,MI,Circle,"Was driving down I-75 south, saw extremely right lights to the right of the 
freeway and it did not move for at least 10 mins.",43.177526,-83.7341269
1/19/16 08:49,USA,Cedar Springs,MI,Unknown,A bright light changed intensity over 30 seconds.,43.22336,-85.5514239
1/19/16 06:25,USA,Little Chute,WI,Oval,"Distinct orange oval globes seen twice south of Little Chute, WI on 2 
different dates and times in Jan 2016.",44.2799872,-88.3184393
1/19/16 05:45,USA,Indianapolis,IN,Light,6 vertical beams of light in the morning sky.,39.7683331,-86.1583501
1/19/16 05:30,USA,Foley,MN,Disk,"UFO hovering over Sherburne- more than 3 hours. ((NUFORC Note: Possible 
sighting of 5 planets in eastern a.m. sky? PD))",45.6647417,-93.9088138
1/19/16 03:00,USA,Ivor,VA,Other,Stargazing at 3am... We were not supposed to see this...,36.9040392,-76.8996823
1/18/16 23:50,USA,Manheim,PA,Light,Bright White Light Moving Slowly Above Buildings Then Arked Sharply Downward,40.1637359,-76.3952428
1/18/16 23:20,USA,Bakersfield,CA,Fireball,"A ball engulfed in flames tumbled through the sky towards the south as I 
was taking out the trash. I ran inside and got my brother and",35.3738712,-119.0194638
1/18/16 22:40,USA,Scottsdale,AZ,Light,Bright white lights and lots of helicopters.,33.5091215,-111.8992364
1/18/16 20:45,USA,Anchorage,AK,Light,Two separate bright lights within a few seconds of each other.,61.2163129,-149.8948522
1/18/16 20:45,USA,Goodyear,AZ,Light,"Three in triangle form followed by approximately 12 others, tight 
formation, quickly disappeared",33.3975655,-112.4333288
1/18/16 20:30,USA,Heber City,UT,Formation,Five oranges lights in a formation slowly moving east and fading away.,40.5065256,-111.413309
1/18/16 20:00,CANADA,Fort McMurray,AB,Other,"Was walking home from work seen four red circles moving in the sky as if 
they were weightless me and several people in the community se",56.724101,-111.3766479
1/18/16 19:07,USA,Effort,PA,Disk,2 blue/red/white lights saucers hovering near my house.,40.9392584,-75.4349069
1/18/16 16:00,USA,Hillsboro,ND,Circle,"7 or 8 bright round, or cylinder shaped, orange balls,moving high across 
the sky in staggered, but straight line formation. Enter",47.4038683,-97.0620307
1/18/16 07:41,USA,Coleman,WI,Other,"Bright light with trail heading straight towards ground off in the 
distance. ((NUFORC Note: Possible meteor?? PD))",45.0649843,-88.03427
1/17/16 20:30,USA,Manhattan,NY,Other,Bright white circular cloud with rotating orbs and metallic light,40.7902778,-73.9597221
1/17/16 19:30,USA,Angleton,TX,Light,"Me and my wife we're driving from lake Jackson to Angleton on 288 look up 
and saw a bright lite thought it was a star.",29.16941,-95.4318846
1/17/16 15:00,USA,Ponte Vedra,FL,Formation,10 oblong metallic objects creating formations high in air,30.2274645,-81.3800823
1/17/16 14:56,USA,Mineola,TX,Other,"Extreme altitude object moving at high speed North. Possible near Earth 
pass by a large asteroid.",32.6631885,-95.4882895
1/17/16 11:47,USA,Joppatowne,MD,Other,ISS live feed images.,39.4156237,-76.359251
1/17/16 11:00,USA,San Francisco,CA,Triangle,"A photo showing what appears to be a flying object above a ship in San 
Francisco.",37.7792808,-122.4192362
1/17/16 04:15,USA,Accord,NY,Triangle,"Three gold/white lights - either an individual craft of three separate in 
tight formation - silentlymoving at slow speed - traveling S-",41.7856489,-74.2290365
1/16/16 22:00,USA,Amery,WI,Other,"Saw big white lights, scattered 100 miles appart, sparks off of the light, 
looked like it bouned on the atmosphere but under clouds.",45.3069062,-92.3621368
1/16/16 21:12,USA,Neskowin,OR,Oval,"The misty, illuminated oval traveled from the East losing altitude until it 
disappeared into the ocean.",45.106772,-123.9842819
1/16/16 21:00,USA,Bend,OR,Chevron,"We were driving East on Cooley Road and saw an extremely bright white light 
in the distance. This light flew parallel of us until we tu",44.0581728,-121.3153095
1/16/16 19:54,USA,Woodside,NY,Oval,"We saw a large, oval bright blue light in the sky that stayed for about 10 
minutes. ((NUFORC Note: Advertising lights. PD))",42.5217281,-78.7650291
1/16/16 19:54,USA,Woodside,NY,Oval,"An enormous purple/indigo oval shaped light seen peering through the 
clouds. ((NUFORC Note: Advertising lights. PD))",42.5217281,-78.7650291
1/16/16 19:35,USA,Mill Spring,NC,Cigar,"Slim object with band of flickering lights seen hovering above nearby 
mountain peak - making unbelievable erratic maneuvers.",35.2976655,-82.1610171
1/16/16 19:30,USA,Sacramento,CA,Circle,Flying object with red flames shooting from top,38.5815719,-121.4943995
1/16/16 19:00,USA,Greensburg,PA,Other,Lantern-shaped lights in the sky.,40.3014581,-79.5389288
1/16/16 18:30,USA,Denvile,NJ,Circle,"Driving along route 10 near tabor road in morrisplains and saw two white 
lights with a red light at the center",40.8880086,-74.4800517
1/16/16 17:54,USA,Deerfield Beach,FL,Circle,"2 dark circles moving parallel in the sky and disappearing abruptly after 
few minutes",26.318342,-80.0996305
1/16/16 16:45,USA,Florham Park,NJ,Disk,Objects appeared in photo taken at sunset.,40.787878,-74.3882069
1/16/16 15:00,USA,Columbia,SC,Disk,Extremely fast bullet shaped craft moving E-W no sound. Veteran observer.,34.0007493,-81.0343312
1/16/16 03:00,CANADA,Kawartha Lakes,ON,Unknown,Bright Light followed by pulsating red glow,44.54948445,-78.26143982
1/16/16 01:00,USA,Roseburg,OR,Fireball,"I was standing on my front deck which faces to the west ,looking south 
talking to a friend on the phone when 3 orange looking orbs,or s",43.216505,-123.341738
1/16/16 01:00,USA,Manassas Park,VA,Disk,"At times resembles a star. At times resembles cigar shape standing on end, 
or disk with lights circling the disk. Two of them over Quan",38.7840035,-77.469711
1/15/16 00:00,USA,Scranton,PA,Rectangle,"((HOAX??)) UFO over Scranton, PA.",41.4086874,-75.6621293
1/15/16 23:00,USA,Warren,IL,Circle,"Bright star. but with binoculars I saw green lights with < in solid white 
inside right side of circle.",40.8442828,-90.6168407
1/15/16 22:30,USA,Morganza,MD,Light,"((HOAX??)) I happened to look up and stare for a moment at the stars and 
noticed one the stood out the most.",38.3620915,-76.7079155
1/15/16 20:30,USA,Austin,TX,Circle,"2 orange lights and a giant white circle spotted in Austin, TX",30.2711286,-97.7436994
1/15/16 20:00,CANADA,Sherwood Park,AB,Formation,"Red lights in sky, flying in formation.",53.5256963,-113.2966312
1/15/16 19:15,USA,Liverpool,NY,Light,"Red/orange light moving very slowly above treeline, with no sound.",43.106456,-76.2177049
1/15/16 17:30,USA,Round Rock,TX,Light,"I was playing with grand kid and lay on ground and looked up and saw them 
stationary, now one did move quickly but just a short dist..",30.508235,-97.6788933
1/15/16 14:00,USA,Carson City,NV,Unknown,"I was training horses (4) when they all stopped to look in to the south 
east sky @about 50 degrees, then a loud blast ( like a air-brak",39.1637984,-119.7674033
1/15/16 11:45,USA,Road,TX,Diamond,Diamond in the sky.,30.7241128,-95.5298808
1/15/16 10:00,USA,Desert Center,CA,Sphere,"White plastic, like a wastebasket trash bag, floated up from side of 
freeway 12-15' from the backside of truck. ((anonymous report))",33.7131763,-115.4003234
